login_id,user_id,username,timestamp,ip_address,device_type,browser,os,country,login_success,auth_method,latency_ms,login_duration_sec,failed_attempts_before,session_duration_min
4609,419,user_1723,2025-03-07 15:12:19,192.168.168.35,desktop,Chrome,iOS,FR,1,password+otp,158,4.74,0,36.63
4610,235,user_1906,2025-01-19 15:29:08,192.168.100.33,desktop,Chrome,Windows,GB,1,password+otp,383,2.47,0,6.22
4611,1857,user_564,2025-05-27 00:59:43,192.168.120.38,mobile,Firefox,Android,US,1,password_only,233,2.02,0,16.63
4612,1335,user_1954,2025-08-14 21:22:42,192.168.210.229,tablet,Chrome,Android,US,1,password_only,217,2.34,1,47.42
4613,1837,user_1457,2025-08-10 16:07:57,192.168.22.79,mobile,Safari,Android,GB,1,password+otp,369,3.68,0,1.45
4614,1999,user_1436,2025-03-09 14:25:50,192.168.237.171,mobile,Firefox,Windows,BR,1,password+otp,236,3.84,0,8.94
4615,986,user_467,2025-10-23 10:56:36,192.168.69.185,desktop,Chrome,macOS,FR,1,password+push,337,2.97,0,1.67
4616,1381,user_599,2025-06-01 07:33:59,192.168.58.153,mobile,Chrome,Linux,GB,1,password+otp,145,1.83,0,27.8
4617,1237,user_1645,2025-03-22 08:08:55,192.168.21.108,tablet,Chrome,Linux,BR,1,password_only,252,1.58,1,1.13
4618,574,user_992,2025-08-28 12:43:34,192.168.110.87,mobile,Safari,Windows,BR,1,password+otp,287,3.81,0,58.36
4619,49,user_1933,2025-07-20 23:05:54,192.168.237.39,desktop,Chrome,macOS,DE,1,password_only,345,3.63,0,36.0
4620,1151,user_737,2025-07-28 01:03:15,192.168.84.93,desktop,Chrome,Android,BR,1,sso,306,3.49,1,1.18
4621,223,user_994,2025-01-07 03:34:58,192.168.243.10,desktop,Chrome,Windows,GB,1,password_only,253,4.9,0,34.12
4622,921,user_248,2025-04-16 11:55:23,192.168.116.8,desktop,Firefox,Windows,BR,0,password_only,287,2.05,0,2.33
4623,1303,user_1605,2025-09-07 03:00:59,192.168.11.153,tablet,Firefox,Windows,BR,1,password+otp,191,5.37,0,24.15
4624,1432,user_1144,2025-04-29 12:46:30,192.168.37.242,mobile,Safari,Android,GB,1,password+push,298,3.4,1,23.78
4625,1529,user_67,2025-07-04 00:26:53,192.168.130.125,mobile,Chrome,macOS,BR,1,password+otp,288,2.39,1,66.49
4626,1318,user_573,2025-05-30 03:42:06,192.168.224.142,desktop,Chrome,Linux,GB,1,password_only,187,2.93,0,12.22
4627,1820,user_1980,2025-08-31 00:26:51,192.168.174.132,desktop,Chrome,macOS,BR,1,password+push,259,1.57,0,27.83
4628,277,user_1351,2025-02-08 10:09:18,192.168.53.23,desktop,Safari,Windows,JP,1,password+push,311,1.78,0,16.7
4629,1462,user_1944,2025-05-25 14:33:56,192.168.138.120,mobile,Safari,Windows,BR,0,password+otp,445,2.86,1,78.68
4630,1131,user_703,2024-12-11 12:56:16,192.168.118.160,desktop,Safari,Windows,BR,1,password+push,344,3.93,1,13.96
4631,1682,user_470,2025-07-06 11:38:55,192.168.214.73,tablet,Chrome,Windows,US,1,password+otp,268,2.15,1,56.56
4632,420,user_493,2025-07-21 17:26:25,192.168.184.179,mobile,Chrome,macOS,US,1,password+otp,272,5.58,0,10.45
4633,611,user_1725,2024-11-12 04:39:25,192.168.191.170,mobile,Chrome,iOS,BR,1,sso,238,2.95,1,4.17
4634,1453,user_663,2025-07-01 05:19:51,192.168.219.230,tablet,Chrome,Windows,BR,1,password_only,258,2.28,0,9.47
4635,375,user_286,2025-03-27 22:05:16,192.168.120.208,tablet,Chrome,iOS,FR,1,password+push,312,1.46,0,11.85
4636,73,user_1980,2024-12-11 20:29:27,192.168.127.43,desktop,Chrome,macOS,GB,1,password+push,310,2.38,0,21.37
4637,1973,user_1938,2025-03-29 19:47:32,192.168.89.216,mobile,Chrome,Windows,GB,1,sso,243,4.73,0,19.19
4638,1658,user_1632,2025-01-06 10:52:57,192.168.163.11,desktop,Chrome,Windows,GB,1,password+otp,162,5.07,0,4.13
4639,1054,user_312,2025-03-28 05:42:13,192.168.183.2,desktop,Chrome,Android,BR,1,password+otp,232,3.74,0,2.7
4640,1212,user_309,2025-03-16 20:12:43,192.168.49.156,desktop,Chrome,macOS,US,1,password+otp,183,3.07,0,14.63
4641,1388,user_775,2025-07-24 01:42:46,192.168.107.247,mobile,Firefox,Windows,BR,1,password+push,152,1.28,0,1.22
4642,1890,user_1121,2025-08-06 03:31:49,192.168.215.210,desktop,Chrome,Windows,BR,1,password_only,298,-0.09,0,19.17
4643,1824,user_965,2025-06-06 02:58:23,192.168.204.15,mobile,Firefox,Android,FR,0,password+otp,277,3.23,0,19.02
4644,1475,user_1137,2024-11-04 20:08:20,192.168.167.26,mobile,Chrome,Windows,GB,1,password+push,176,2.52,0,4.45
4645,195,user_1661,2025-10-02 09:09:26,192.168.122.69,mobile,Edge,Android,GB,0,password+otp,224,2.34,0,57.93
4646,1180,user_456,2025-07-05 00:48:20,192.168.41.184,desktop,Chrome,Windows,GB,1,password_only,274,3.48,0,17.08
4647,1196,user_1487,2024-11-09 00:57:15,192.168.137.124,mobile,Chrome,Linux,IN,1,password+otp,270,1.39,1,185.46
4648,847,user_1972,2025-08-22 10:22:42,192.168.165.135,desktop,Firefox,Linux,JP,1,password+otp,285,4.75,0,0.88
4649,1065,user_132,2025-01-08 15:44:01,192.168.145.223,desktop,Safari,Linux,US,1,password+push,189,5.24,2,28.32
4650,1087,user_930,2025-05-26 23:22:47,192.168.144.57,tablet,Chrome,Windows,GB,1,password_only,278,3.83,0,5.93
4651,23,user_965,2025-04-15 21:07:09,192.168.105.65,desktop,Chrome,Windows,BR,1,password+otp,246,2.64,0,14.62
4652,360,user_929,2025-03-29 19:11:23,192.168.171.83,desktop,Safari,Android,BR,1,sso,311,2.27,0,2.22
4653,1099,user_121,2025-09-17 07:17:39,192.168.201.8,mobile,Chrome,Windows,IN,1,password_only,335,2.63,1,3.25
4654,560,user_1221,2025-04-05 04:41:13,192.168.175.166,desktop,Chrome,macOS,BR,1,password+push,492,3.38,1,7.66
4655,672,user_1830,2024-11-24 01:25:00,192.168.104.88,desktop,Safari,Android,BR,1,password_only,354,4.21,0,30.19
4656,1849,user_1506,2025-10-08 01:57:26,192.168.88.87,mobile,Edge,Android,BR,1,password+otp,260,3.54,0,34.77
4657,1142,user_634,2025-09-28 13:17:27,192.168.5.157,desktop,Chrome,Windows,GB,0,sso,246,4.51,1,3.96
4658,1636,user_1818,2025-07-04 09:01:57,192.168.122.73,desktop,Safari,macOS,JP,1,password+otp,175,3.66,0,2.8
4659,1404,user_897,2025-04-16 08:08:26,192.168.102.222,mobile,Chrome,macOS,BR,1,password+otp,177,4.24,2,58.81
4660,1953,user_772,2024-11-30 10:51:04,192.168.145.170,mobile,Chrome,Windows,JP,0,password_only,271,2.96,0,25.55
4661,1944,user_1063,2025-08-12 04:21:20,192.168.32.252,mobile,Firefox,Windows,GB,0,password+otp,274,1.62,0,3.0
4662,679,user_566,2024-11-24 02:35:19,192.168.180.183,mobile,Chrome,Windows,BR,1,password_only,464,4.54,0,1.69
4663,1314,user_512,2024-11-21 14:20:48,192.168.146.86,desktop,Chrome,Linux,IN,1,password+otp,191,5.62,1,9.75
4664,440,user_1498,2025-05-11 16:53:04,192.168.68.123,mobile,Opera,Android,JP,1,password+otp,183,3.35,0,2.39
4665,1692,user_1185,2024-12-25 00:07:32,192.168.25.156,mobile,Chrome,Android,GB,1,password+otp,270,2.35,0,24.8
4666,933,user_289,2024-10-30 09:07:09,192.168.151.5,desktop,Firefox,Android,US,0,sso,209,3.57,0,4.01
4667,7,user_200,2025-03-30 23:52:33,192.168.181.38,tablet,Chrome,Linux,BR,1,password_only,281,2.58,1,13.59
4668,1220,user_1812,2024-12-16 15:25:30,192.168.246.3,mobile,Chrome,iOS,GB,1,password+push,212,3.04,0,9.12
4669,421,user_528,2024-12-25 03:31:02,192.168.127.57,desktop,Firefox,Linux,DE,0,password_only,227,3.1,0,19.45
4670,1592,user_917,2024-11-24 15:08:21,192.168.47.59,mobile,Firefox,Linux,BR,1,password+push,284,2.09,1,52.19
4671,833,user_1709,2025-01-10 10:01:24,192.168.233.25,mobile,Edge,Android,BR,1,password+otp,204,2.14,0,10.88
4672,1217,user_1527,2025-07-15 17:02:37,192.168.206.76,desktop,Edge,Windows,RU,1,password+push,221,2.91,0,13.02
4673,559,user_1272,2025-08-18 19:36:19,192.168.167.85,mobile,Chrome,Windows,BR,1,password+push,292,2.76,0,40.11
4674,1172,user_1407,2025-04-10 17:35:49,192.168.122.204,mobile,Chrome,Android,RU,1,password+otp,253,3.68,0,20.02
4675,1811,user_1242,2025-04-30 10:48:49,192.168.55.38,mobile,Chrome,Android,FR,1,password+otp,198,3.32,0,1.1
4676,1693,user_1111,2024-11-08 11:27:37,192.168.80.227,desktop,Chrome,Windows,BR,1,password+push,211,3.73,0,0.58
4677,1226,user_1106,2024-11-21 20:36:45,192.168.166.175,desktop,Chrome,Android,US,1,password+push,333,2.83,0,53.8
4678,1468,user_1086,2025-01-29 13:41:43,192.168.24.161,desktop,Chrome,Windows,JP,1,password+otp,274,2.03,1,4.51
4679,914,user_799,2025-05-14 01:57:08,192.168.126.148,mobile,Firefox,Android,FR,0,password+otp,221,1.75,0,48.52
4680,1443,user_1524,2025-07-24 11:52:13,192.168.24.88,mobile,Chrome,Windows,GB,1,password_only,319,4.19,0,11.44
4681,1451,user_1066,2025-06-05 09:13:44,192.168.21.22,desktop,Safari,iOS,DE,1,sso,284,2.42,0,12.24
4682,1007,user_12,2025-03-19 16:26:32,192.168.152.205,desktop,Chrome,Android,BR,1,password+otp,358,2.24,0,97.36
4683,1503,user_833,2024-12-09 17:55:15,192.168.205.153,desktop,Chrome,Windows,IN,1,password_only,320,4.54,0,14.47
4684,1499,user_1770,2025-08-08 12:58:32,192.168.231.29,mobile,Firefox,Android,GB,0,password_only,343,2.53,0,72.49
4685,126,user_841,2025-03-09 08:10:04,192.168.217.165,mobile,Firefox,Android,BR,1,password+push,222,0.38,1,20.32
4686,395,user_643,2025-07-23 05:14:07,192.168.213.230,desktop,Chrome,Linux,BR,1,password+push,178,3.26,1,29.47
4687,817,user_1139,2025-05-02 19:05:48,192.168.102.161,desktop,Chrome,iOS,US,1,password_only,311,2.34,0,1.36
4688,881,user_1242,2025-07-24 04:04:54,192.168.216.227,desktop,Chrome,iOS,US,1,password+otp,312,2.13,0,0.29
4689,1830,user_1673,2025-09-23 17:15:31,192.168.76.220,desktop,Edge,Windows,JP,0,password_only,241,2.83,0,25.49
4690,576,user_106,2025-09-28 17:37:14,192.168.233.72,mobile,Edge,Windows,BR,1,password+otp,166,0.54,0,14.13
4691,325,user_691,2025-05-10 20:56:15,192.168.142.94,desktop,Chrome,Windows,BR,1,password+push,274,0.77,1,32.08
4692,1416,user_528,2025-05-02 06:12:55,192.168.171.218,desktop,Chrome,Linux,GB,0,password_only,281,2.45,0,3.94
4693,930,user_1496,2025-02-01 12:44:44,192.168.94.137,mobile,Chrome,Windows,CN,1,password_only,141,3.67,1,33.87
4694,1712,user_1778,2025-10-04 03:00:31,192.168.242.116,tablet,Chrome,Windows,IN,1,password_only,279,2.68,0,21.85
4695,1652,user_846,2025-04-12 16:46:26,192.168.36.6,tablet,Chrome,iOS,FR,1,password+otp,342,2.63,0,5.87
4696,1464,user_893,2024-12-13 03:06:05,192.168.123.31,tablet,Chrome,Android,BR,1,password_only,144,3.0,0,48.27
4697,1228,user_387,2025-04-03 11:53:50,192.168.243.10,mobile,Chrome,Android,JP,1,password+push,292,4.07,0,69.9
4698,1510,user_1250,2024-12-12 22:23:19,192.168.175.254,mobile,Chrome,iOS,BR,1,password+push,354,3.05,0,12.31
4699,833,user_481,2025-04-28 23:34:47,192.168.108.91,mobile,Chrome,Windows,BR,1,password_only,359,2.94,0,12.0
4700,1055,user_1778,2025-05-20 10:10:32,192.168.195.47,mobile,Chrome,macOS,BR,1,password+otp,100,2.33,0,16.94
4701,1412,user_408,2025-02-27 20:08:33,192.168.44.94,tablet,Edge,Windows,FR,1,password+otp,337,2.53,0,25.15
4702,1649,user_1481,2024-11-22 17:03:41,192.168.220.32,desktop,Safari,Linux,BR,1,password+push,224,3.21,1,24.15
4703,1901,user_1677,2025-10-06 22:29:35,192.168.117.131,desktop,Chrome,Windows,BR,0,sso,215,4.58,0,15.19
4704,1458,user_898,2025-08-05 19:58:31,192.168.250.46,desktop,Chrome,Windows,BR,1,password+otp,450,3.29,1,50.14
4705,837,user_711,2025-08-29 18:00:01,192.168.121.217,mobile,Chrome,Windows,BR,1,sso,267,2.02,1,3.56
4706,926,user_1648,2025-03-10 11:10:09,192.168.52.125,mobile,Chrome,Linux,BR,0,password_only,219,2.64,1,4.44
4707,1400,user_639,2025-08-01 06:16:55,192.168.158.158,mobile,Chrome,iOS,US,1,password_only,313,4.33,0,25.58
4708,1368,user_1045,2025-04-22 17:16:07,192.168.26.88,desktop,Firefox,Windows,BR,1,password+push,384,3.09,0,27.07
4709,443,user_1683,2025-01-08 22:53:36,192.168.175.35,desktop,Chrome,Linux,BR,1,password+otp,263,1.34,0,10.0
4710,1603,user_1625,2024-12-11 23:21:03,192.168.176.158,tablet,Chrome,macOS,US,1,password_only,207,3.52,0,7.1
4711,75,user_815,2025-03-02 12:02:52,192.168.234.248,desktop,Firefox,Linux,FR,1,password_only,257,2.23,0,0.94
4712,557,user_918,2024-12-16 18:21:31,192.168.100.121,desktop,Chrome,iOS,BR,1,password_only,337,1.62,1,9.78
4713,1796,user_203,2025-10-26 22:14:18,192.168.236.171,mobile,Chrome,Windows,US,1,password+otp,225,3.1,1,5.69
4714,1690,user_417,2024-11-14 12:17:52,192.168.124.58,desktop,Firefox,Windows,GB,0,password+push,337,1.99,0,35.92
4715,1179,user_416,2025-04-06 13:49:12,192.168.22.98,desktop,Chrome,Windows,JP,1,password+push,238,3.98,1,13.45
4716,1454,user_1472,2025-04-10 13:44:29,192.168.67.91,desktop,Firefox,Linux,IN,1,sso,101,3.11,0,16.65
4717,363,user_1536,2025-02-14 06:56:16,192.168.169.104,desktop,Safari,Windows,US,1,password+otp,371,4.61,0,27.17
4718,448,user_85,2025-05-24 02:26:30,192.168.41.140,desktop,Edge,Windows,CN,1,password_only,276,3.42,1,7.08
4719,1258,user_167,2024-12-21 07:12:03,192.168.128.203,desktop,Chrome,Android,US,1,sso,334,2.4,1,43.84
4720,1587,user_384,2025-08-09 16:28:28,192.168.234.52,desktop,Chrome,Windows,BR,1,password+push,274,2.39,0,10.03
4721,1842,user_468,2025-02-25 21:38:39,192.168.167.89,desktop,Chrome,Windows,US,1,password+otp,252,2.57,0,2.27
4722,262,user_1096,2025-05-31 09:33:47,192.168.246.173,mobile,Opera,iOS,JP,1,password_only,308,3.59,0,38.96
4723,1851,user_810,2025-07-15 18:24:06,192.168.237.115,desktop,Safari,macOS,CN,1,password_only,237,1.27,0,51.2
4724,125,user_997,2025-09-17 01:24:40,192.168.86.112,desktop,Chrome,Linux,BR,1,sso,395,3.33,1,4.92
4725,911,user_1545,2025-08-28 14:54:00,192.168.149.248,desktop,Safari,Windows,JP,1,password+otp,247,1.9,0,21.14
4726,245,user_1817,2025-06-06 14:11:21,192.168.114.179,desktop,Chrome,Linux,US,1,password+otp,395,5.69,1,23.31
4727,542,user_473,2025-03-18 07:43:35,192.168.119.27,desktop,Chrome,Android,US,1,password+push,298,3.66,1,5.62
4728,1962,user_993,2025-04-29 05:28:30,192.168.52.116,desktop,Chrome,Android,CN,0,sso,59,3.78,1,11.18
4729,485,user_1282,2025-08-04 03:31:08,192.168.190.144,tablet,Chrome,macOS,IN,0,password_only,170,3.09,1,10.13
4730,122,user_275,2025-09-12 20:42:04,192.168.63.5,tablet,Edge,Android,BR,1,sso,317,1.09,0,19.77
4731,125,user_1774,2024-12-04 10:31:54,192.168.141.113,mobile,Chrome,Windows,US,1,password_only,176,3.02,0,13.42
4732,1573,user_1044,2025-03-17 00:44:35,192.168.127.16,desktop,Edge,Windows,BR,0,password+push,141,3.47,0,22.54
4733,170,user_1514,2025-08-06 20:11:01,192.168.37.196,mobile,Opera,Android,FR,1,sso,352,2.32,0,1.92
4734,124,user_1769,2025-04-03 02:40:17,192.168.12.111,desktop,Edge,Windows,BR,1,password+otp,122,2.91,1,6.82
4735,1893,user_490,2025-02-25 19:43:02,192.168.180.136,mobile,Chrome,Android,GB,0,password+otp,312,3.76,0,1.08
4736,1059,user_1757,2025-03-26 16:35:20,192.168.171.126,desktop,Firefox,Linux,BR,1,password+push,220,3.13,0,16.12
4737,1111,user_326,2025-06-04 14:19:19,192.168.105.153,mobile,Chrome,Linux,BR,1,password+otp,306,3.33,1,10.91
4738,646,user_529,2025-10-27 11:41:43,192.168.76.18,tablet,Firefox,Android,BR,1,password_only,271,3.63,1,68.95
4739,1732,user_892,2025-04-25 12:00:57,192.168.175.208,desktop,Chrome,Android,JP,0,password_only,84,4.48,0,7.25
4740,786,user_89,2025-01-11 15:48:49,192.168.207.157,desktop,Firefox,Android,IN,1,sso,224,2.0,0,6.47
4741,201,user_486,2024-12-25 23:56:17,192.168.159.77,desktop,Firefox,macOS,GB,1,password+otp,230,5.33,0,8.73
4742,369,user_708,2024-11-12 00:23:09,192.168.239.119,desktop,Firefox,Linux,IN,1,password+push,282,5.32,0,13.09
4743,797,user_350,2025-05-19 12:38:28,192.168.78.75,tablet,Safari,iOS,JP,1,password+otp,275,2.34,0,18.97
4744,77,user_1108,2025-05-14 07:51:13,192.168.100.74,desktop,Chrome,Android,BR,1,password+push,230,3.81,1,8.87
4745,59,user_387,2025-01-10 11:15:05,192.168.196.119,desktop,Chrome,Windows,CN,1,password+otp,159,5.19,0,22.16
4746,431,user_87,2025-07-08 08:29:16,192.168.247.138,mobile,Chrome,Android,GB,1,password_only,288,4.73,0,25.44
4747,638,user_307,2025-07-25 01:29:59,192.168.225.82,desktop,Chrome,Android,CN,1,password+otp,319,0.94,0,27.08
4748,1524,user_1874,2025-01-30 03:06:09,192.168.153.25,desktop,Chrome,macOS,GB,1,sso,276,2.82,0,37.33
4749,1937,user_1178,2025-03-02 03:42:58,192.168.127.144,desktop,Chrome,Linux,CN,1,sso,232,2.4,0,3.33
4750,109,user_440,2025-10-24 01:56:02,192.168.222.82,mobile,Edge,macOS,GB,0,sso,220,4.03,1,27.46
4751,1760,user_740,2025-03-13 03:57:32,192.168.43.83,desktop,Safari,Windows,BR,1,password+otp,176,4.13,1,7.01
4752,1008,user_1984,2025-08-01 06:01:29,192.168.250.150,mobile,Chrome,Windows,BR,1,sso,269,1.58,0,25.93
4753,1302,user_264,2025-04-10 19:16:37,192.168.24.219,desktop,Chrome,Android,US,1,password+otp,265,2.15,1,0.6
4754,68,user_977,2025-08-13 03:06:10,192.168.36.203,desktop,Chrome,Linux,GB,0,password_only,316,1.11,0,4.8
4755,1093,user_735,2025-08-04 06:02:44,192.168.111.192,desktop,Chrome,Windows,US,1,password+otp,200,2.89,1,13.14
4756,1189,user_421,2025-06-28 06:56:42,192.168.1.201,tablet,Firefox,Windows,CN,1,sso,259,2.65,0,17.96
4757,1513,user_493,2025-09-04 13:15:37,192.168.97.31,desktop,Chrome,Windows,US,1,password+push,144,3.56,0,58.69
4758,305,user_633,2025-10-05 08:57:22,192.168.88.201,desktop,Firefox,Android,GB,0,password+otp,222,5.17,1,5.66
4759,1933,user_993,2025-05-27 06:03:22,192.168.182.177,tablet,Chrome,Linux,BR,1,password_only,205,3.32,1,14.93
4760,674,user_411,2025-01-22 05:37:47,192.168.192.159,tablet,Safari,Linux,IN,0,password+otp,334,2.64,0,13.57
4761,365,user_173,2025-03-22 01:23:30,192.168.36.203,mobile,Edge,Windows,IN,1,sso,386,3.96,0,23.6
4762,1878,user_4,2025-07-31 08:09:36,192.168.240.248,desktop,Safari,Android,US,1,password_only,155,2.58,0,5.58
4763,821,user_854,2025-06-22 03:08:29,192.168.114.209,desktop,Chrome,iOS,FR,1,password+push,322,2.78,1,52.71
4764,1403,user_1664,2024-12-31 10:54:56,192.168.221.140,desktop,Chrome,Android,BR,1,password_only,304,3.21,0,105.0
4765,343,user_986,2024-11-15 06:15:38,192.168.181.2,mobile,Chrome,Linux,GB,1,sso,206,1.57,2,43.18
4766,947,user_1496,2025-07-03 20:08:44,192.168.212.169,desktop,Firefox,Android,BR,1,password+push,189,2.63,1,24.4
4767,899,user_1134,2025-01-27 04:51:16,192.168.205.39,desktop,Chrome,Windows,GB,1,password_only,188,2.04,0,22.37
4768,1578,user_1891,2025-04-27 22:30:48,192.168.73.65,desktop,Firefox,Windows,BR,1,password_only,219,3.97,0,27.73
4769,1378,user_1061,2025-07-27 02:54:14,192.168.59.236,desktop,Firefox,Windows,BR,0,sso,221,1.76,0,16.39
4770,1440,user_583,2025-05-20 22:21:47,192.168.228.10,mobile,Chrome,Windows,US,1,password+otp,237,1.87,1,5.38
4771,1133,user_1825,2024-11-26 23:07:58,192.168.119.128,mobile,Edge,Windows,GB,1,password+otp,209,2.15,0,44.09
4772,1587,user_1055,2025-01-03 07:05:06,192.168.153.41,mobile,Chrome,Linux,FR,1,password_only,314,2.06,2,21.39
4773,762,user_1975,2025-01-15 14:43:01,192.168.189.122,desktop,Chrome,Windows,US,0,password_only,290,5.01,1,1.64
4774,1521,user_381,2025-01-29 16:17:35,192.168.188.251,mobile,Firefox,Android,JP,0,password+push,236,4.3,0,13.75
4775,341,user_1292,2025-05-21 22:20:09,192.168.204.91,desktop,Safari,Windows,US,1,password+push,206,3.59,0,11.88
4776,942,user_1035,2025-04-29 12:08:32,192.168.227.212,desktop,Firefox,iOS,US,1,sso,204,2.51,0,1.99
4777,383,user_344,2025-01-09 17:05:02,192.168.61.201,desktop,Firefox,Windows,BR,0,password+otp,285,2.92,0,9.1
4778,1004,user_1864,2024-11-21 05:10:57,192.168.11.237,desktop,Safari,Linux,BR,1,password+otp,254,4.9,1,4.66
4779,1557,user_1568,2024-12-29 03:08:54,192.168.154.194,desktop,Chrome,Windows,BR,1,password+push,265,2.63,0,0.91
4780,300,user_1593,2025-10-21 20:34:57,192.168.27.193,desktop,Opera,Linux,BR,1,password+push,318,1.71,0,0.45
4781,139,user_166,2025-04-16 13:52:24,192.168.155.242,tablet,Chrome,iOS,US,0,password_only,245,3.98,0,6.54
4782,359,user_700,2025-09-09 03:20:55,192.168.222.106,tablet,Chrome,Android,GB,1,sso,359,2.72,0,1.92
4783,836,user_342,2025-09-02 08:28:25,192.168.148.134,desktop,Chrome,Windows,US,1,password+push,89,2.79,1,36.93
4784,1523,user_1506,2025-05-02 06:18:48,192.168.241.252,desktop,Chrome,Windows,US,1,password_only,144,2.73,1,74.39
4785,1409,user_1043,2025-07-12 11:59:11,192.168.94.13,desktop,Chrome,Windows,BR,1,sso,394,2.81,1,12.47
4786,1628,user_1652,2025-01-05 21:54:35,192.168.166.117,desktop,Chrome,Windows,BR,0,sso,218,3.6,0,17.83
4787,1983,user_980,2025-07-05 19:45:26,192.168.125.102,desktop,Chrome,Android,BR,1,sso,273,2.63,1,59.73
4788,1304,user_1208,2025-02-03 23:29:28,192.168.246.72,desktop,Chrome,Windows,IN,1,sso,350,3.37,2,27.76
4789,1661,user_1806,2025-08-27 06:15:58,192.168.214.61,mobile,Chrome,Linux,IN,1,password_only,277,4.25,0,14.24
4790,483,user_545,2024-11-27 02:49:32,192.168.11.220,desktop,Edge,Windows,BR,1,sso,323,4.77,2,11.1
4791,909,user_1034,2025-08-05 18:05:49,192.168.37.185,desktop,Chrome,Windows,US,1,password+push,299,1.92,1,27.46
4792,1135,user_1616,2024-12-03 00:50:58,192.168.183.38,mobile,Chrome,iOS,IN,0,password+push,328,4.22,1,7.78
4793,866,user_192,2025-09-14 04:37:11,192.168.85.3,mobile,Chrome,Windows,GB,1,sso,289,4.36,0,27.72
4794,139,user_320,2025-02-15 14:14:01,192.168.47.134,desktop,Chrome,Windows,BR,1,password+otp,308,4.51,0,1.5
4795,996,user_1726,2025-06-23 09:53:17,192.168.59.167,desktop,Edge,Android,BR,1,sso,203,3.06,0,14.46
4796,435,user_580,2025-04-23 11:55:19,192.168.7.251,tablet,Edge,Windows,FR,1,password+push,291,2.71,1,4.0
4797,509,user_475,2025-03-10 06:13:04,192.168.123.115,mobile,Edge,Windows,DE,1,password+otp,246,1.15,2,26.53
4798,273,user_1884,2025-06-20 03:28:21,192.168.57.184,desktop,Chrome,Linux,GB,1,password+push,243,3.12,0,69.96
4799,1123,user_637,2025-10-08 09:42:12,192.168.34.72,mobile,Chrome,iOS,BR,1,password+push,115,5.14,1,21.29
4800,1788,user_427,2024-11-11 14:55:30,192.168.114.12,desktop,Chrome,Android,GB,1,password+otp,216,3.38,0,25.81
4801,1874,user_1872,2025-09-27 22:33:11,192.168.38.83,mobile,Firefox,iOS,BR,1,sso,239,2.74,0,3.57
4802,104,user_1083,2025-06-06 20:57:27,192.168.20.252,desktop,Edge,macOS,IN,1,password_only,374,3.7,0,15.97
4803,1238,user_1460,2025-08-18 05:28:31,192.168.46.210,desktop,Safari,Windows,BR,1,sso,227,1.58,1,30.18
4804,1785,user_97,2025-03-16 16:08:48,192.168.1.43,mobile,Chrome,Windows,BR,1,password+push,272,2.67,0,38.99
4805,1688,user_496,2025-04-17 18:44:48,192.168.231.29,mobile,Chrome,Android,CN,1,sso,360,3.98,1,74.26
4806,762,user_1811,2025-09-09 16:32:05,192.168.214.127,desktop,Chrome,Windows,DE,1,password+otp,150,3.67,2,27.46
